obsid,proposal_id,proposal_pi,target_name,instrument_name,obs_title,jpegURL,dataURL,t_max,t_obs_release
349842116,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_clear-f187n_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_clear-f187n_i2d.fits,2024-07-14 03:35:08.524,2025-07-14 12:01:10.996
349842120,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_clear-f115w_i2d.fits,2024-07-14 04:08:57.834,2025-07-14 12:01:10.996
349842124,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_clear-f150w_i2d.fits,2024-07-14 04:43:30.024,2025-07-14 12:01:10.996
349842125,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_clear-f250m_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_clear-f250m_i2d.fits,2024-07-14 03:00:47.086,2025-07-14 12:01:10.996
349842119,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_clear-f300m_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_clear-f300m_i2d.fits,2024-07-14 05:17:08.582,2025-07-14 12:01:10.996
349842122,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_f405n-f444w_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_f405n-f444w_i2d.fits,2024-07-14 03:35:08.588,2025-07-14 12:01:10.996
349842121,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_clear-f212n_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_clear-f212n_i2d.fits,2024-07-14 03:00:47.086,2025-07-14 12:01:10.996
349842117,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_f322w2-f323n_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_f322w2-f323n_i2d.fits,2024-07-14 02:26:04.144,2025-07-14 12:01:10.996
349842115,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_f444w-f466n_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_f444w-f466n_i2d.fits,2024-07-14 04:08:57.834,2025-07-14 12:01:10.996
349842118,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_f150w2-f164n_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_f150w2-f164n_i2d.fits,2024-07-14 02:26:04.144,2025-07-14 12:01:10.996
349842114,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_clear-f200w_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_clear-f200w_i2d.fits,2024-07-14 05:17:08.582,2025-07-14 12:01:10.996
349842123,3523,"Guarcello, Mario Giuseppe",CL-WESTERLUND-2-NIRCAM,NIRCAM/IMAGE,Evolution of protoplanetary disks and early stellar evolution in starburst: A NIRCam and MIRI observation of the young starburst cluster Westerlund 2,mast:JWST/product/jw03523-o005_t001_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw03523-o005_t001_nircam_clear-f277w_i2d.fits,2024-07-14 04:43:30.024,2025-07-14 12:01:10.996
277388060,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1078_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1078_t000_niriss_clear-f200w_i2d.fits,2024-03-14 00:45:50.023,2025-06-14 13:39:13.991
277373956,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1079_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1079_t000_niriss_clear-f200w_i2d.fits,2024-03-20 11:33:20.407,2025-06-14 13:39:13.991
277395368,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1080_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1080_t000_niriss_clear-f200w_i2d.fits,2024-03-20 14:25:22.061,2025-06-14 13:39:12.991
277326998,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1044_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1044_t000_niriss_clear-f200w_i2d.fits,2024-08-21 13:18:12.463,2025-06-14 13:39:12.991
277390804,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1091_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1091_t000_niriss_clear-f200w_i2d.fits,2024-07-01 07:25:33.163,2025-06-14 13:39:07.991
277344437,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1034_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1034_t000_niriss_clear-f200w_i2d.fits,2024-03-27 09:52:02.534,2025-06-14 13:39:07.991
277409571,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1096_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1096_t000_niriss_clear-f200w_i2d.fits,2024-06-14 13:05:36.398,2025-06-14 13:39:05.991
277379813,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1094_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1094_t000_niriss_clear-f200w_i2d.fits,2024-06-16 11:51:21.253,2025-06-14 13:39:04.991
277344292,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1089_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1089_t000_niriss_clear-f200w_i2d.fits,2024-06-14 08:25:35.006,2025-06-14 13:39:02.991
277390108,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1097_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1097_t000_niriss_clear-f200w_i2d.fits,2024-06-14 11:49:15.666,2025-06-14 13:38:30.986
277339508,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1085_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1085_t000_niriss_clear-f200w_i2d.fits,2024-06-30 07:07:56.609,2025-06-14 13:38:22.986
277360497,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1073_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1073_t000_niriss_clear-f200w_i2d.fits,2024-01-25 10:52:26.634,2025-06-14 13:35:25.989
277343498,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1043_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1043_t000_niriss_clear-f200w_i2d.fits,2023-11-26 01:48:27.769,2025-06-14 13:35:13.989
277344726,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1002_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1002_t000_niriss_clear-f200w_i2d.fits,2023-12-30 02:46:57.584,2025-06-14 13:35:11.989
277344610,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1005_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1005_t000_niriss_clear-f200w_i2d.fits,2024-01-21 13:31:52.974,2025-06-14 13:35:08.989
277344476,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1042_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1042_t000_niriss_clear-f200w_i2d.fits,2023-11-26 02:59:23.316,2025-06-14 13:34:38.993
277344657,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1011_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1011_t000_niriss_clear-f200w_i2d.fits,2024-02-13 00:58:29.918,2025-06-14 13:34:23.993
277344046,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1067_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1067_t000_niriss_clear-f200w_i2d.fits,2024-02-05 21:03:05.326,2025-06-14 13:34:00.993
277343765,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1072_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1072_t000_niriss_clear-f200w_i2d.fits,2023-12-20 20:28:27.398,2025-06-14 13:18:44.994
277343949,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1000_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1000_t000_niriss_clear-f200w_i2d.fits,2023-12-03 17:29:06.711,2025-06-14 13:18:43.993
277343809,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1025_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1025_t000_niriss_clear-f200w_i2d.fits,2024-02-18 03:27:08.383,2025-06-14 13:18:42.994
277343656,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1069_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1069_t000_niriss_clear-f200w_i2d.fits,2024-01-25 14:24:39.166,2025-06-14 13:18:42.994
277356012,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1040_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1040_t000_niriss_clear-f200w_i2d.fits,2023-12-08 14:55:45.330,2025-06-14 13:18:40.994
277344179,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1038_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1038_t000_niriss_clear-f200w_i2d.fits,2023-12-08 17:51:44.296,2025-06-14 13:18:38.993
277340277,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1003_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1003_t000_niriss_clear-f200w_i2d.fits,2023-12-11 12:55:55.044,2025-06-14 13:18:37.994
277344647,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1053_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1053_t000_niriss_clear-f200w_i2d.fits,2023-10-25 18:27:05.858,2025-06-14 13:18:25.994
277344189,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1004_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1004_t000_niriss_clear-f200w_i2d.fits,2023-12-11 11:22:46.761,2025-06-14 13:18:06.994
277339081,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1030_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1030_t000_niriss_clear-f150w_i2d.fits,2024-02-18 09:13:07.467,2025-06-14 13:17:46.989
277338461,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1010_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1010_t000_niriss_clear-f150w_i2d.fits,2024-02-13 00:41:24.575,2025-06-14 13:17:45.989
277338082,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1023_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1023_t000_niriss_clear-f200w_i2d.fits,2024-02-18 01:28:43.686,2025-06-14 13:17:45.989
277331301,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1018_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1018_t000_niriss_clear-f150w_i2d.fits,2024-02-17 21:16:32.309,2025-06-14 13:17:36.989
277326387,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1054_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1054_t000_niriss_clear-f200w_i2d.fits,2024-02-23 01:35:09.372,2025-06-14 12:50:11.997
277327800,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1032_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1032_t000_niriss_clear-f150w_i2d.fits,2024-02-18 11:11:32.804,2025-06-14 12:49:54.993
277325525,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1020_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1020_t000_niriss_clear-f150w_i2d.fits,2024-02-17 23:14:27.630,2025-06-14 12:49:53.993
277330566,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1031_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1031_t000_niriss_clear-f200w_i2d.fits,2024-02-18 09:30:39.498,2025-06-14 12:49:26.993
277330635,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1019_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1019_t000_niriss_clear-f200w_i2d.fits,2024-02-17 21:33:37.332,2025-06-14 12:48:53.997
277341345,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1022_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1022_t000_niriss_clear-f150w_i2d.fits,2024-02-18 01:11:36.615,2025-06-14 12:48:52.997
277333175,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1012_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1012_t000_niriss_clear-f150w_i2d.fits,2024-02-13 02:38:24.472,2025-06-14 12:48:25.997
277331499,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1024_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1024_t000_niriss_clear-f150w_i2d.fits,2024-02-18 03:10:03.360,2025-06-14 12:48:25.997
277318938,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1014_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1014_t000_niriss_clear-f150w_i2d.fits,2024-02-13 04:44:48.657,2025-06-14 12:48:10.997
277327707,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1081_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1081_t000_niriss_clear-f200w_i2d.fits,2024-03-20 08:41:23.745,2025-06-14 12:47:10.992
277301070,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1015_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1015_t000_niriss_clear-f200w_i2d.fits,2024-02-13 05:02:03.472,2025-06-14 12:47:00.992
277319641,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1013_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1013_t000_niriss_clear-f200w_i2d.fits,2024-02-13 02:55:49.079,2025-06-14 12:47:00.992
277303928,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1016_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1016_t000_niriss_clear-f150w_i2d.fits,2024-02-17 01:20:52.027,2025-06-14 12:47:00.992
277319376,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1021_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1021_t000_niriss_clear-f200w_i2d.fits,2024-02-17 23:31:45.645,2025-06-14 12:46:59.992
277319100,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1033_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1033_t000_niriss_clear-f200w_i2d.fits,2024-02-18 11:28:41.027,2025-06-14 12:46:59.992
277304319,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1027_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1027_t000_niriss_clear-f200w_i2d.fits,2024-02-18 05:24:36.888,2025-06-14 12:46:59.992
277337940,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1029_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1029_t000_niriss_clear-f200w_i2d.fits,2024-02-18 07:22:36.370,2025-06-14 12:46:59.992
277300223,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1026_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1026_t000_niriss_clear-f150w_i2d.fits,2024-02-18 05:07:14.009,2025-06-14 12:46:54.996
277317471,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1028_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1028_t000_niriss_clear-f150w_i2d.fits,2024-02-18 07:05:22.131,2025-06-14 12:46:52.996
277326661,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1017_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1017_t000_niriss_clear-f200w_i2d.fits,2024-02-17 01:38:01.210,2025-06-14 12:46:51.996
277373695,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1063_t000_niriss_clear-f115w_i2d.jpg,mast:JWST/product/jw03383-c1063_t000_niriss_clear-f115w_i2d.fits,2024-02-22 11:20:50.938,2025-06-14 12:46:46.996
277374071,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1061_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1061_t000_niriss_clear-f150w_i2d.fits,2024-02-22 09:59:53.727,2025-06-14 12:46:46.996
277379299,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1065_t000_niriss_clear-f115w_i2d.jpg,mast:JWST/product/jw03383-c1065_t000_niriss_clear-f115w_i2d.fits,2024-02-22 12:42:03.701,2025-06-14 12:46:46.996
277379517,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1058_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1058_t000_niriss_clear-f200w_i2d.fits,2024-02-22 07:57:31.654,2025-06-14 12:46:46.996
277356858,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1064_t000_niriss_clear-f115w_i2d.jpg,mast:JWST/product/jw03383-c1064_t000_niriss_clear-f115w_i2d.fits,2024-02-22 12:01:29.656,2025-06-14 12:46:46.996
277330833,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1055_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1055_t000_niriss_clear-f200w_i2d.fits,2024-02-22 00:25:34.496,2025-06-14 12:46:10.996
277360095,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1062_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1062_t000_niriss_clear-f150w_i2d.fits,2024-02-22 10:39:44.637,2025-06-14 12:46:10.996
277390810,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1056_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1056_t000_niriss_clear-f200w_i2d.fits,2024-02-22 06:36:34.379,2025-06-14 12:46:10.996
277352491,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1060_t000_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw03383-c1060_t000_niriss_clear-f150w_i2d.fits,2024-02-22 09:19:15.393,2025-06-14 12:46:10.996
277304428,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1066_t000_niriss_clear-f115w_i2d.jpg,mast:JWST/product/jw03383-c1066_t000_niriss_clear-f115w_i2d.fits,2024-02-22 01:06:37.214,2025-06-14 12:46:10.996
277304310,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1039_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1039_t000_niriss_clear-f200w_i2d.fits,2024-03-15 12:08:17.543,2025-06-14 12:44:38.994
277318741,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1041_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1041_t000_niriss_clear-f200w_i2d.fits,2024-03-15 13:42:11.522,2025-06-14 12:43:36.999
277304576,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1071_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1071_t000_niriss_clear-f200w_i2d.fits,2024-04-12 16:10:59.102,2025-06-14 12:38:21.991
277337944,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1035_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1035_t000_niriss_clear-f200w_i2d.fits,2024-06-28 04:20:01.995,2025-06-14 12:37:51.996
277319831,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1048_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1048_t000_niriss_clear-f200w_i2d.fits,2024-02-27 20:02:06.146,2025-06-14 12:32:54.998
277326794,3383,"Glazebrook, Karl",UNKNOWN,NIRISS/IMAGE,JWST Wide Area 3D Parallel Survey,mast:JWST/product/jw03383-c1007_t000_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw03383-c1007_t000_niriss_clear-f200w_i2d.fits,2024-03-27 20:30:44.289,2025-06-14 12:32:49.998
