,file,x,y
388,Moris20220927/mor.2022B026.220927.DART2.00389.a.fits,236,331
389,Moris20220927/mor.2022B026.220927.DART2.00390.a.fits,236,329
390,Moris20220927/mor.2022B026.220927.DART2.00391.a.fits,235,330
391,Moris20220927/mor.2022B026.220927.DART2.00392.a.fits,235,330
392,Moris20220927/mor.2022B026.220927.DART2.00393.a.fits,234,330
393,Moris20220927/mor.2022B026.220927.DART2.00394.a.fits,235,331
394,Moris20220927/mor.2022B026.220927.DART2.00395.a.fits,234,330
395,Moris20220927/mor.2022B026.220927.DART2.00396.a.fits,234,331
396,Moris20220927/mor.2022B026.220927.DART2.00397.a.fits,234,330
397,Moris20220927/mor.2022B026.220927.DART2.00398.a.fits,235,331
398,Moris20220927/mor.2022B026.220927.DART2.00399.a.fits,234,330
399,Moris20220927/mor.2022B026.220927.DART2.00400.a.fits,234,330
400,Moris20220927/mor.2022B026.220927.DART2.00401.a.fits,235,330
401,Moris20220927/mor.2022B026.220927.DART2.00402.a.fits,236,330
402,Moris20220927/mor.2022B026.220927.DART2.00403.a.fits,235,331
403,Moris20220927/mor.2022B026.220927.DART2.00404.a.fits,234,331
404,Moris20220927/mor.2022B026.220927.DART2.00405.a.fits,235,330
405,Moris20220927/mor.2022B026.220927.DART2.00406.a.fits,237,330
406,Moris20220927/mor.2022B026.220927.DART2.00407.a.fits,236,331
407,Moris20220927/mor.2022B026.220927.DART2.00408.a.fits,236,331
408,Moris20220927/mor.2022B026.220927.DART2.00409.a.fits,236,330
409,Moris20220927/mor.2022B026.220927.DART2.00410.a.fits,235,331
410,Moris20220927/mor.2022B026.220927.DART2.00411.a.fits,234,331
411,Moris20220927/mor.2022B026.220927.DART2.00412.a.fits,235,330
412,Moris20220927/mor.2022B026.220927.DART2.00413.a.fits,235,330
413,Moris20220927/mor.2022B026.220927.DART2.00414.a.fits,233,329
414,Moris20220927/mor.2022B026.220927.DART2.00415.a.fits,234,330
415,Moris20220927/mor.2022B026.220927.DART2.00416.a.fits,236,330
416,Moris20220927/mor.2022B026.220927.DART2.00417.a.fits,234,331
417,Moris20220927/mor.2022B026.220927.DART2.00418.a.fits,234,330
418,Moris20220927/mor.2022B026.220927.DART2.00419.a.fits,236,330
419,Moris20220927/mor.2022B026.220927.DART2.00420.a.fits,234,329
420,Moris20220927/mor.2022B026.220927.DART2.00421.a.fits,235,330
421,Moris20220927/mor.2022B026.220927.DART2.00422.a.fits,234,329
422,Moris20220927/mor.2022B026.220927.DART2.00423.a.fits,235,329
423,Moris20220927/mor.2022B026.220927.DART2.00424.a.fits,234,331
424,Moris20220927/mor.2022B026.220927.DART2.00425.a.fits,233,330
425,Moris20220927/mor.2022B026.220927.DART2.00426.a.fits,234,329
426,Moris20220927/mor.2022B026.220927.DART2.00427.a.fits,236,329
427,Moris20220927/mor.2022B026.220927.DART2.00428.a.fits,235,329
428,Moris20220927/mor.2022B026.220927.DART2.00429.a.fits,234,330
429,Moris20220927/mor.2022B026.220927.DART2.00430.a.fits,233,328
430,Moris20220927/mor.2022B026.220927.DART2.00431.a.fits,234,330
431,Moris20220927/mor.2022B026.220927.DART2.00432.a.fits,233,330
432,Moris20220927/mor.2022B026.220927.DART2.00433.a.fits,234,331
433,Moris20220927/mor.2022B026.220927.DART2.00434.a.fits,235,331
434,Moris20220927/mor.2022B026.220927.DART2.00435.a.fits,236,330
435,Moris20220927/mor.2022B026.220927.DART2.00436.a.fits,236,330
436,Moris20220927/mor.2022B026.220927.DART2.00437.a.fits,236,330
437,Moris20220927/mor.2022B026.220927.DART2.00438.a.fits,235,329
438,Moris20220927/mor.2022B026.220927.DART2.00439.a.fits,234,329
439,Moris20220927/mor.2022B026.220927.DART2.00440.a.fits,234,330
440,Moris20220927/mor.2022B026.220927.DART2.00441.a.fits,235,329
441,Moris20220927/mor.2022B026.220927.DART2.00442.a.fits,233,330
442,Moris20220927/mor.2022B026.220927.DART2.00443.a.fits,234,331
443,Moris20220927/mor.2022B026.220927.DART2.00444.a.fits,232,330
444,Moris20220927/mor.2022B026.220927.DART2.00445.a.fits,233,331
445,Moris20220927/mor.2022B026.220927.DART2.00446.a.fits,234,331
446,Moris20220927/mor.2022B026.220927.DART2.00447.a.fits,233,330
447,Moris20220927/mor.2022B026.220927.DART2.00448.a.fits,234,330
448,Moris20220927/mor.2022B026.220927.DART2.00449.a.fits,233,330
449,Moris20220927/mor.2022B026.220927.DART2.00450.a.fits,236,329
450,Moris20220927/mor.2022B026.220927.DART2.00451.a.fits,235,329
451,Moris20220927/mor.2022B026.220927.DART2.00452.a.fits,236,328
452,Moris20220927/mor.2022B026.220927.DART2.00453.a.fits,235,330
453,Moris20220927/mor.2022B026.220927.DART2.00454.a.fits,234,330
454,Moris20220927/mor.2022B026.220927.DART2.00455.a.fits,235,328
455,Moris20220927/mor.2022B026.220927.DART2.00456.a.fits,235,330
456,Moris20220927/mor.2022B026.220927.DART2.00457.a.fits,235,330
457,Moris20220927/mor.2022B026.220927.DART2.00458.a.fits,236,329
458,Moris20220927/mor.2022B026.220927.DART2.00459.a.fits,237,329
459,Moris20220927/mor.2022B026.220927.DART2.00460.a.fits,235,329
460,Moris20220927/mor.2022B026.220927.DART2.00461.a.fits,235,330
461,Moris20220927/mor.2022B026.220927.DART2.00462.a.fits,234,330
462,Moris20220927/mor.2022B026.220927.DART2.00463.a.fits,234,330
463,Moris20220927/mor.2022B026.220927.DART2.00464.a.fits,235,330
464,Moris20220927/mor.2022B026.220927.DART2.00465.a.fits,234,331
465,Moris20220927/mor.2022B026.220927.DART2.00466.a.fits,233,330
466,Moris20220927/mor.2022B026.220927.DART2.00467.a.fits,233,332
467,Moris20220927/mor.2022B026.220927.DART2.00468.a.fits,234,330
468,Moris20220927/mor.2022B026.220927.DART2.00469.a.fits,234,330
469,Moris20220927/mor.2022B026.220927.DART2.00470.a.fits,232,330
470,Moris20220927/mor.2022B026.220927.DART2.00471.a.fits,234,330
471,Moris20220927/mor.2022B026.220927.DART2.00472.a.fits,234,330
472,Moris20220927/mor.2022B026.220927.DART2.00473.a.fits,234,331
473,Moris20220927/mor.2022B026.220927.DART2.00474.a.fits,233,330
474,Moris20220927/mor.2022B026.220927.DART2.00475.a.fits,234,330
475,Moris20220927/mor.2022B026.220927.DART2.00476.a.fits,234,330
476,Moris20220927/mor.2022B026.220927.DART2.00477.a.fits,234,329
477,Moris20220927/mor.2022B026.220927.DART2.00478.a.fits,234,328
478,Moris20220927/mor.2022B026.220927.DART2.00479.a.fits,234,329
479,Moris20220927/mor.2022B026.220927.DART2.00480.a.fits,235,330
480,Moris20220927/mor.2022B026.220927.DART2.00481.a.fits,234,329
481,Moris20220927/mor.2022B026.220927.DART2.00482.a.fits,233,330
482,Moris20220927/mor.2022B026.220927.DART2.00483.a.fits,233,329
483,Moris20220927/mor.2022B026.220927.DART2.00484.a.fits,233,329
484,Moris20220927/mor.2022B026.220927.DART2.00485.a.fits,234,330
485,Moris20220927/mor.2022B026.220927.DART2.00486.a.fits,234,330
486,Moris20220927/mor.2022B026.220927.DART2.00487.a.fits,234,332
487,Moris20220927/mor.2022B026.220927.DART2.00488.a.fits,234,330
488,Moris20220927/mor.2022B026.220927.DART2.00489.a.fits,233,330
489,Moris20220927/mor.2022B026.220927.DART2.00490.a.fits,297,324
490,Moris20220927/mor.2022B026.220927.DART2.00491.a.fits,298,324
491,Moris20220927/mor.2022B026.220927.DART2.00492.a.fits,298,325
492,Moris20220927/mor.2022B026.220927.DART2.00493.a.fits,299,324
493,Moris20220927/mor.2022B026.220927.DART2.00494.a.fits,301,327
494,Moris20220927/mor.2022B026.220927.DART2.00495.a.fits,298,326
495,Moris20220927/mor.2022B026.220927.DART2.00496.a.fits,298,326
496,Moris20220927/mor.2022B026.220927.DART2.00497.a.fits,299,326
497,Moris20220927/mor.2022B026.220927.DART2.00498.a.fits,299,323
498,Moris20220927/mor.2022B026.220927.DART2.00499.a.fits,298,325
499,Moris20220927/mor.2022B026.220927.DART2.00500.a.fits,298,324
500,Moris20220927/mor.2022B026.220927.DART2.00501.a.fits,299,324
501,Moris20220927/mor.2022B026.220927.DART2.00502.a.fits,299,325
502,Moris20220927/mor.2022B026.220927.DART2.00503.a.fits,299,326
503,Moris20220927/mor.2022B026.220927.DART2.00504.a.fits,297,326
504,Moris20220927/mor.2022B026.220927.DART2.00505.a.fits,299,325
505,Moris20220927/mor.2022B026.220927.DART2.00506.a.fits,299,324
506,Moris20220927/mor.2022B026.220927.DART2.00507.a.fits,299,326
507,Moris20220927/mor.2022B026.220927.DART2.00508.a.fits,299,325
508,Moris20220927/mor.2022B026.220927.DART2.00509.a.fits,298,326
509,Moris20220927/mor.2022B026.220927.DART2.00510.a.fits,297,327
510,Moris20220927/mor.2022B026.220927.DART2.00511.a.fits,298,328
511,Moris20220927/mor.2022B026.220927.DART2.00512.a.fits,299,326
512,Moris20220927/mor.2022B026.220927.DART2.00513.a.fits,301,326
513,Moris20220927/mor.2022B026.220927.DART2.00514.a.fits,299,325
514,Moris20220927/mor.2022B026.220927.DART2.00515.a.fits,298,323
515,Moris20220927/mor.2022B026.220927.DART2.00516.a.fits,301,323
516,Moris20220927/mor.2022B026.220927.DART2.00517.a.fits,300,324
517,Moris20220927/mor.2022B026.220927.DART2.00518.a.fits,301,323
518,Moris20220927/mor.2022B026.220927.DART2.00519.a.fits,301,323
519,Moris20220927/mor.2022B026.220927.DART2.00520.a.fits,301,326
520,Moris20220927/mor.2022B026.220927.DART2.00521.a.fits,299,325
521,Moris20220927/mor.2022B026.220927.DART2.00522.a.fits,298,324
522,Moris20220927/mor.2022B026.220927.DART2.00523.a.fits,299,325
523,Moris20220927/mor.2022B026.220927.DART2.00524.a.fits,300,325
524,Moris20220927/mor.2022B026.220927.DART2.00525.a.fits,300,325
525,Moris20220927/mor.2022B026.220927.DART2.00526.a.fits,300,324
526,Moris20220927/mor.2022B026.220927.DART2.00527.a.fits,299,323
527,Moris20220927/mor.2022B026.220927.DART2.00528.a.fits,299,324
528,Moris20220927/mor.2022B026.220927.DART2.00529.a.fits,299,324
529,Moris20220927/mor.2022B026.220927.DART2.00530.a.fits,297,324
530,Moris20220927/mor.2022B026.220927.DART2.00531.a.fits,299,324
531,Moris20220927/mor.2022B026.220927.DART2.00532.a.fits,300,325
532,Moris20220927/mor.2022B026.220927.DART2.00533.a.fits,299,325
533,Moris20220927/mor.2022B026.220927.DART2.00534.a.fits,298,326
534,Moris20220927/mor.2022B026.220927.DART2.00535.a.fits,298,326
535,Moris20220927/mor.2022B026.220927.DART2.00536.a.fits,297,325
536,Moris20220927/mor.2022B026.220927.DART2.00537.a.fits,297,325
537,Moris20220927/mor.2022B026.220927.DART2.00538.a.fits,298,325
538,Moris20220927/mor.2022B026.220927.DART2.00539.a.fits,299,325
539,Moris20220927/mor.2022B026.220927.DART2.00540.a.fits,299,325
540,Moris20220927/mor.2022B026.220927.DART2.00541.a.fits,299,325
541,Moris20220927/mor.2022B026.220927.DART2.00542.a.fits,298,324
542,Moris20220927/mor.2022B026.220927.DART2.00543.a.fits,299,324
543,Moris20220927/mor.2022B026.220927.DART2.00544.a.fits,298,324
544,Moris20220927/mor.2022B026.220927.DART2.00545.a.fits,298,325
545,Moris20220927/mor.2022B026.220927.DART2.00546.a.fits,300,326
546,Moris20220927/mor.2022B026.220927.DART2.00547.a.fits,299,326
547,Moris20220927/mor.2022B026.220927.DART2.00548.a.fits,300,325
548,Moris20220927/mor.2022B026.220927.DART2.00549.a.fits,299,325
549,Moris20220927/mor.2022B026.220927.DART2.00550.a.fits,298,323
550,Moris20220927/mor.2022B026.220927.DART2.00551.a.fits,300,323
551,Moris20220927/mor.2022B026.220927.DART2.00552.a.fits,298,324
552,Moris20220927/mor.2022B026.220927.DART2.00553.a.fits,299,326
553,Moris20220927/mor.2022B026.220927.DART2.00554.a.fits,299,325
554,Moris20220927/mor.2022B026.220927.DART2.00555.a.fits,298,327
555,Moris20220927/mor.2022B026.220927.DART2.00556.a.fits,298,327
556,Moris20220927/mor.2022B026.220927.DART2.00557.a.fits,299,325
557,Moris20220927/mor.2022B026.220927.DART2.00558.a.fits,299,325
558,Moris20220927/mor.2022B026.220927.DART2.00559.a.fits,299,326
559,Moris20220927/mor.2022B026.220927.DART2.00560.a.fits,299,324
560,Moris20220927/mor.2022B026.220927.DART2.00561.a.fits,300,324
561,Moris20220927/mor.2022B026.220927.DART2.00562.a.fits,300,325
562,Moris20220927/mor.2022B026.220927.DART2.00563.a.fits,299,324
563,Moris20220927/mor.2022B026.220927.DART2.00564.a.fits,299,324
564,Moris20220927/mor.2022B026.220927.DART2.00565.a.fits,299,324
565,Moris20220927/mor.2022B026.220927.DART2.00566.a.fits,297,325
566,Moris20220927/mor.2022B026.220927.DART2.00567.a.fits,298,325
567,Moris20220927/mor.2022B026.220927.DART2.00568.a.fits,298,325
568,Moris20220927/mor.2022B026.220927.DART2.00569.a.fits,299,326
569,Moris20220927/mor.2022B026.220927.DART2.00570.a.fits,298,325
570,Moris20220927/mor.2022B026.220927.DART2.00571.a.fits,297,326
571,Moris20220927/mor.2022B026.220927.DART2.00572.a.fits,298,324
572,Moris20220927/mor.2022B026.220927.DART2.00573.a.fits,296,325
573,Moris20220927/mor.2022B026.220927.DART2.00574.a.fits,298,324
574,Moris20220927/mor.2022B026.220927.DART2.00575.a.fits,298,324
575,Moris20220927/mor.2022B026.220927.DART2.00576.a.fits,298,325
576,Moris20220927/mor.2022B026.220927.DART2.00577.a.fits,300,326
577,Moris20220927/mor.2022B026.220927.DART2.00578.a.fits,298,325
578,Moris20220927/mor.2022B026.220927.DART2.00579.a.fits,297,326
579,Moris20220927/mor.2022B026.220927.DART2.00580.a.fits,298,325
580,Moris20220927/mor.2022B026.220927.DART2.00581.a.fits,300,323
581,Moris20220927/mor.2022B026.220927.DART2.00582.a.fits,298,325
582,Moris20220927/mor.2022B026.220927.DART2.00583.a.fits,298,325
583,Moris20220927/mor.2022B026.220927.DART2.00584.a.fits,299,325
584,Moris20220927/mor.2022B026.220927.DART2.00585.a.fits,298,325
585,Moris20220927/mor.2022B026.220927.DART2.00586.a.fits,298,325
586,Moris20220927/mor.2022B026.220927.DART2.00587.a.fits,298,325
587,Moris20220927/mor.2022B026.220927.DART2.00588.a.fits,297,325
588,Moris20220927/mor.2022B026.220927.DART2.00589.a.fits,298,325
589,Moris20220927/mor.2022B026.220927.DART2.00590.a.fits,300,324
590,Moris20220927/mor.2022B026.220927.DART2.00591.a.fits,299,324
591,Moris20220927/mor.2022B026.220927.DART2.00592.a.fits,298,325
592,Moris20220927/mor.2022B026.220927.DART2.00593.a.fits,298,325
593,Moris20220927/mor.2022B026.220927.DART2.00594.a.fits,299,326
594,Moris20220927/mor.2022B026.220927.DART2.00595.a.fits,299,326
595,Moris20220927/mor.2022B026.220927.DART2.00596.a.fits,298,326
596,Moris20220927/mor.2022B026.220927.DART2.00597.a.fits,298,326
597,Moris20220927/mor.2022B026.220927.DART2.00598.a.fits,301,324
598,Moris20220927/mor.2022B026.220927.DART2.00599.a.fits,299,323
599,Moris20220927/mor.2022B026.220927.DART2.00600.a.fits,301,322
600,Moris20220927/mor.2022B026.220927.DART2.00601.a.fits,236,328
601,Moris20220927/mor.2022B026.220927.DART2.00602.a.fits,236,329
602,Moris20220927/mor.2022B026.220927.DART2.00603.a.fits,235,329
603,Moris20220927/mor.2022B026.220927.DART2.00604.a.fits,235,330
604,Moris20220927/mor.2022B026.220927.DART2.00605.a.fits,235,331
605,Moris20220927/mor.2022B026.220927.DART2.00606.a.fits,233,330
606,Moris20220927/mor.2022B026.220927.DART2.00607.a.fits,235,331
607,Moris20220927/mor.2022B026.220927.DART2.00608.a.fits,234,331
608,Moris20220927/mor.2022B026.220927.DART2.00609.a.fits,236,327
609,Moris20220927/mor.2022B026.220927.DART2.00610.a.fits,235,327
610,Moris20220927/mor.2022B026.220927.DART2.00611.a.fits,234,328
611,Moris20220927/mor.2022B026.220927.DART2.00612.a.fits,235,329
612,Moris20220927/mor.2022B026.220927.DART2.00613.a.fits,235,331
613,Moris20220927/mor.2022B026.220927.DART2.00614.a.fits,234,332
614,Moris20220927/mor.2022B026.220927.DART2.00615.a.fits,232,332
615,Moris20220927/mor.2022B026.220927.DART2.00616.a.fits,235,330
616,Moris20220927/mor.2022B026.220927.DART2.00617.a.fits,236,327
617,Moris20220927/mor.2022B026.220927.DART2.00618.a.fits,237,329
618,Moris20220927/mor.2022B026.220927.DART2.00619.a.fits,237,329
619,Moris20220927/mor.2022B026.220927.DART2.00620.a.fits,236,330
620,Moris20220927/mor.2022B026.220927.DART2.00621.a.fits,234,331
621,Moris20220927/mor.2022B026.220927.DART2.00622.a.fits,235,331
622,Moris20220927/mor.2022B026.220927.DART2.00623.a.fits,234,329
623,Moris20220927/mor.2022B026.220927.DART2.00624.a.fits,235,329
624,Moris20220927/mor.2022B026.220927.DART2.00625.a.fits,234,331
625,Moris20220927/mor.2022B026.220927.DART2.00626.a.fits,233,329
626,Moris20220927/mor.2022B026.220927.DART2.00627.a.fits,234,329
627,Moris20220927/mor.2022B026.220927.DART2.00628.a.fits,234,329
628,Moris20220927/mor.2022B026.220927.DART2.00629.a.fits,233,329
629,Moris20220927/mor.2022B026.220927.DART2.00630.a.fits,234,328
630,Moris20220927/mor.2022B026.220927.DART2.00631.a.fits,235,331
631,Moris20220927/mor.2022B026.220927.DART2.00632.a.fits,235,330
632,Moris20220927/mor.2022B026.220927.DART2.00633.a.fits,235,330
633,Moris20220927/mor.2022B026.220927.DART2.00634.a.fits,234,330
634,Moris20220927/mor.2022B026.220927.DART2.00635.a.fits,235,328
635,Moris20220927/mor.2022B026.220927.DART2.00636.a.fits,235,328
636,Moris20220927/mor.2022B026.220927.DART2.00637.a.fits,235,327
637,Moris20220927/mor.2022B026.220927.DART2.00638.a.fits,236,328
638,Moris20220927/mor.2022B026.220927.DART2.00639.a.fits,236,329
639,Moris20220927/mor.2022B026.220927.DART2.00640.a.fits,235,329
640,Moris20220927/mor.2022B026.220927.DART2.00641.a.fits,236,328
641,Moris20220927/mor.2022B026.220927.DART2.00642.a.fits,236,329
642,Moris20220927/mor.2022B026.220927.DART2.00643.a.fits,235,329
643,Moris20220927/mor.2022B026.220927.DART2.00644.a.fits,236,329
644,Moris20220927/mor.2022B026.220927.DART2.00645.a.fits,235,330
645,Moris20220927/mor.2022B026.220927.DART2.00646.a.fits,235,331
646,Moris20220927/mor.2022B026.220927.DART2.00647.a.fits,235,331
647,Moris20220927/mor.2022B026.220927.DART2.00648.a.fits,233,330
648,Moris20220927/mor.2022B026.220927.DART2.00649.a.fits,234,330
649,Moris20220927/mor.2022B026.220927.DART2.00650.a.fits,235,328
650,Moris20220927/mor.2022B026.220927.DART2.00651.a.fits,233,328
651,Moris20220927/mor.2022B026.220927.DART2.00652.a.fits,235,328
652,Moris20220927/mor.2022B026.220927.DART2.00653.a.fits,232,331
653,Moris20220927/mor.2022B026.220927.DART2.00654.a.fits,234,331
654,Moris20220927/mor.2022B026.220927.DART2.00655.a.fits,234,332
655,Moris20220927/mor.2022B026.220927.DART2.00656.a.fits,236,332
656,Moris20220927/mor.2022B026.220927.DART2.00657.a.fits,235,328
657,Moris20220927/mor.2022B026.220927.DART2.00658.a.fits,234,329
658,Moris20220927/mor.2022B026.220927.DART2.00659.a.fits,235,328
659,Moris20220927/mor.2022B026.220927.DART2.00660.a.fits,235,329
660,Moris20220927/mor.2022B026.220927.DART2.00661.a.fits,235,329
661,Moris20220927/mor.2022B026.220927.DART2.00662.a.fits,233,331
662,Moris20220927/mor.2022B026.220927.DART2.00663.a.fits,234,332
663,Moris20220927/mor.2022B026.220927.DART2.00664.a.fits,233,329
664,Moris20220927/mor.2022B026.220927.DART2.00665.a.fits,234,328
665,Moris20220927/mor.2022B026.220927.DART2.00666.a.fits,235,326
666,Moris20220927/mor.2022B026.220927.DART2.00667.a.fits,235,327
667,Moris20220927/mor.2022B026.220927.DART2.00668.a.fits,234,329
668,Moris20220927/mor.2022B026.220927.DART2.00669.a.fits,234,330
669,Moris20220927/mor.2022B026.220927.DART2.00670.a.fits,234,329
670,Moris20220927/mor.2022B026.220927.DART2.00671.a.fits,235,329
671,Moris20220927/mor.2022B026.220927.DART2.00672.a.fits,236,329
672,Moris20220927/mor.2022B026.220927.DART2.00673.a.fits,236,329
673,Moris20220927/mor.2022B026.220927.DART2.00674.a.fits,236,330
674,Moris20220927/mor.2022B026.220927.DART2.00675.a.fits,236,332
675,Moris20220927/mor.2022B026.220927.DART2.00676.a.fits,234,330
676,Moris20220927/mor.2022B026.220927.DART2.00677.a.fits,234,330
677,Moris20220927/mor.2022B026.220927.DART2.00678.a.fits,234,330
678,Moris20220927/mor.2022B026.220927.DART2.00679.a.fits,235,329
679,Moris20220927/mor.2022B026.220927.DART2.00680.a.fits,236,330
680,Moris20220927/mor.2022B026.220927.DART2.00681.a.fits,236,329
681,Moris20220927/mor.2022B026.220927.DART2.00682.a.fits,235,329
682,Moris20220927/mor.2022B026.220927.DART2.00683.a.fits,235,328
683,Moris20220927/mor.2022B026.220927.DART2.00684.a.fits,234,329
684,Moris20220927/mor.2022B026.220927.DART2.00685.a.fits,235,329
685,Moris20220927/mor.2022B026.220927.DART2.00686.a.fits,235,329
686,Moris20220927/mor.2022B026.220927.DART2.00687.a.fits,235,331
687,Moris20220927/mor.2022B026.220927.DART2.00688.a.fits,234,331
688,Moris20220927/mor.2022B026.220927.DART2.00689.a.fits,236,330
689,Moris20220927/mor.2022B026.220927.DART2.00690.a.fits,236,329
690,Moris20220927/mor.2022B026.220927.DART2.00691.a.fits,236,329
691,Moris20220927/mor.2022B026.220927.DART2.00692.a.fits,235,330
692,Moris20220927/mor.2022B026.220927.DART2.00693.a.fits,236,329
693,Moris20220927/mor.2022B026.220927.DART2.00694.a.fits,236,329
694,Moris20220927/mor.2022B026.220927.DART2.00695.a.fits,236,330
695,Moris20220927/mor.2022B026.220927.DART2.00696.a.fits,236,330
696,Moris20220927/mor.2022B026.220927.DART2.00697.a.fits,234,330
697,Moris20220927/mor.2022B026.220927.DART2.00698.a.fits,235,329
698,Moris20220927/mor.2022B026.220927.DART2.00699.a.fits,235,328
699,Moris20220927/mor.2022B026.220927.DART2.00700.a.fits,235,329
700,Moris20220927/mor.2022B026.220927.DART2.00701.a.fits,234,329
701,Moris20220927/mor.2022B026.220927.DART2.00702.a.fits,234,330
702,Moris20220927/mor.2022B026.220927.DART2.00703.a.fits,234,330
703,Moris20220927/mor.2022B026.220927.DART2.00704.a.fits,234,330
704,Moris20220927/mor.2022B026.220927.DART2.00705.a.fits,235,328
705,Moris20220927/mor.2022B026.220927.DART2.00706.a.fits,234,330
706,Moris20220927/mor.2022B026.220927.DART2.00707.a.fits,235,329
707,Moris20220927/mor.2022B026.220927.DART2.00708.a.fits,233,328
708,Moris20220927/mor.2022B026.220927.DART2.00709.a.fits,234,330
709,Moris20220927/mor.2022B026.220927.DART2.00710.a.fits,235,329
710,Moris20220927/mor.2022B026.220927.DART2.00711.a.fits,235,330
711,Moris20220927/mor.2022B026.220927.DART2.00712.a.fits,299,325
712,Moris20220927/mor.2022B026.220927.DART2.00713.a.fits,297,326
713,Moris20220927/mor.2022B026.220927.DART2.00714.a.fits,299,327
714,Moris20220927/mor.2022B026.220927.DART2.00715.a.fits,298,327
715,Moris20220927/mor.2022B026.220927.DART2.00716.a.fits,298,325
716,Moris20220927/mor.2022B026.220927.DART2.00717.a.fits,300,324
717,Moris20220927/mor.2022B026.220927.DART2.00718.a.fits,300,324
718,Moris20220927/mor.2022B026.220927.DART2.00719.a.fits,299,323
719,Moris20220927/mor.2022B026.220927.DART2.00720.a.fits,299,325
720,Moris20220927/mor.2022B026.220927.DART2.00721.a.fits,299,325
721,Moris20220927/mor.2022B026.220927.DART2.00722.a.fits,298,324
722,Moris20220927/mor.2022B026.220927.DART2.00723.a.fits,298,324
723,Moris20220927/mor.2022B026.220927.DART2.00724.a.fits,299,323
724,Moris20220927/mor.2022B026.220927.DART2.00725.a.fits,299,324
725,Moris20220927/mor.2022B026.220927.DART2.00726.a.fits,299,325
726,Moris20220927/mor.2022B026.220927.DART2.00727.a.fits,298,324
727,Moris20220927/mor.2022B026.220927.DART2.00728.a.fits,298,325
728,Moris20220927/mor.2022B026.220927.DART2.00729.a.fits,298,324
729,Moris20220927/mor.2022B026.220927.DART2.00730.a.fits,297,324
730,Moris20220927/mor.2022B026.220927.DART2.00731.a.fits,299,325
731,Moris20220927/mor.2022B026.220927.DART2.00732.a.fits,298,323
732,Moris20220927/mor.2022B026.220927.DART2.00733.a.fits,298,324
733,Moris20220927/mor.2022B026.220927.DART2.00734.a.fits,298,323
734,Moris20220927/mor.2022B026.220927.DART2.00735.a.fits,298,324
735,Moris20220927/mor.2022B026.220927.DART2.00736.a.fits,299,324
736,Moris20220927/mor.2022B026.220927.DART2.00737.a.fits,298,323
737,Moris20220927/mor.2022B026.220927.DART2.00738.a.fits,299,325
738,Moris20220927/mor.2022B026.220927.DART2.00739.a.fits,297,324
739,Moris20220927/mor.2022B026.220927.DART2.00740.a.fits,298,326
740,Moris20220927/mor.2022B026.220927.DART2.00741.a.fits,298,326
741,Moris20220927/mor.2022B026.220927.DART2.00742.a.fits,298,325
742,Moris20220927/mor.2022B026.220927.DART2.00743.a.fits,298,324
743,Moris20220927/mor.2022B026.220927.DART2.00744.a.fits,299,325
744,Moris20220927/mor.2022B026.220927.DART2.00745.a.fits,300,325
745,Moris20220927/mor.2022B026.220927.DART2.00746.a.fits,298,325
746,Moris20220927/mor.2022B026.220927.DART2.00747.a.fits,298,324
747,Moris20220927/mor.2022B026.220927.DART2.00748.a.fits,297,326
748,Moris20220927/mor.2022B026.220927.DART2.00749.a.fits,297,324
749,Moris20220927/mor.2022B026.220927.DART2.00750.a.fits,298,325
750,Moris20220927/mor.2022B026.220927.DART2.00751.a.fits,298,324
751,Moris20220927/mor.2022B026.220927.DART2.00752.a.fits,297,325
752,Moris20220927/mor.2022B026.220927.DART2.00753.a.fits,298,323
753,Moris20220927/mor.2022B026.220927.DART2.00754.a.fits,298,324
754,Moris20220927/mor.2022B026.220927.DART2.00755.a.fits,299,324
755,Moris20220927/mor.2022B026.220927.DART2.00756.a.fits,300,325
756,Moris20220927/mor.2022B026.220927.DART2.00757.a.fits,299,327
757,Moris20220927/mor.2022B026.220927.DART2.00758.a.fits,299,326
758,Moris20220927/mor.2022B026.220927.DART2.00759.a.fits,298,326
759,Moris20220927/mor.2022B026.220927.DART2.00760.a.fits,299,325
760,Moris20220927/mor.2022B026.220927.DART2.00761.a.fits,300,324
761,Moris20220927/mor.2022B026.220927.DART2.00762.a.fits,300,324
762,Moris20220927/mor.2022B026.220927.DART2.00763.a.fits,299,324
763,Moris20220927/mor.2022B026.220927.DART2.00764.a.fits,300,324
764,Moris20220927/mor.2022B026.220927.DART2.00765.a.fits,299,326
765,Moris20220927/mor.2022B026.220927.DART2.00766.a.fits,298,325
766,Moris20220927/mor.2022B026.220927.DART2.00767.a.fits,298,325
767,Moris20220927/mor.2022B026.220927.DART2.00768.a.fits,298,323
768,Moris20220927/mor.2022B026.220927.DART2.00769.a.fits,299,325
769,Moris20220927/mor.2022B026.220927.DART2.00770.a.fits,297,324
770,Moris20220927/mor.2022B026.220927.DART2.00771.a.fits,297,325
771,Moris20220927/mor.2022B026.220927.DART2.00772.a.fits,296,325
772,Moris20220927/mor.2022B026.220927.DART2.00773.a.fits,296,325
773,Moris20220927/mor.2022B026.220927.DART2.00774.a.fits,298,324
774,Moris20220927/mor.2022B026.220927.DART2.00775.a.fits,299,324
775,Moris20220927/mor.2022B026.220927.DART2.00776.a.fits,298,323
