file,x,y,peak,sky,airmass,filter,time
Moris20220927/mor.2022B026.220927.DART2.00059.a.fits,298,325,283,200.85546875,1.653,Johnson_V,13:17:42.191540
Moris20220927/mor.2022B026.220927.DART2.00060.a.fits,299,323,276,200.7421875,1.653,Johnson_V,13:17:44.652561
Moris20220927/mor.2022B026.220927.DART2.00061.a.fits,299,326,301,200.76171875,1.653,Johnson_V,13:17:47.140805
Moris20220927/mor.2022B026.220927.DART2.00062.a.fits,300,325,286,200.814453125,1.653,Johnson_V,13:17:49.603069
Moris20220927/mor.2022B026.220927.DART2.00063.a.fits,300,324,281,200.82421875,1.653,Johnson_V,13:17:52.112343
Moris20220927/mor.2022B026.220927.DART2.00064.a.fits,301,325,285,200.740234375,1.653,Johnson_V,13:17:54.601996
Moris20220927/mor.2022B026.220927.DART2.00065.a.fits,301,325,295,200.708984375,1.653,Johnson_V,13:17:57.104779
Moris20220927/mor.2022B026.220927.DART2.00066.a.fits,299,326,281,200.7890625,1.653,Johnson_V,13:17:59.562647
Moris20220927/mor.2022B026.220927.DART2.00067.a.fits,298,326,283,200.705078125,1.653,Johnson_V,13:18:02.155794
Moris20220927/mor.2022B026.220927.DART2.00068.a.fits,299,326,274,200.7578125,1.653,Johnson_V,13:18:04.631274
Moris20220927/mor.2022B026.220927.DART2.00069.a.fits,299,325,281,200.791015625,1.653,Johnson_V,13:18:07.130519
Moris20220927/mor.2022B026.220927.DART2.00070.a.fits,301,326,291,200.728515625,1.653,Johnson_V,13:18:09.592127
Moris20220927/mor.2022B026.220927.DART2.00071.a.fits,301,324,286,200.728515625,1.653,Johnson_V,13:18:12.262897
Moris20220927/mor.2022B026.220927.DART2.00072.a.fits,298,325,277,200.73046875,1.653,Johnson_V,13:18:14.761584
Moris20220927/mor.2022B026.220927.DART2.00073.a.fits,298,325,289,200.689453125,1.653,Johnson_V,13:18:17.240681
Moris20220927/mor.2022B026.220927.DART2.00074.a.fits,298,326,278,200.869140625,1.653,Johnson_V,13:18:19.731123
Moris20220927/mor.2022B026.220927.DART2.00075.a.fits,298,325,273,200.69921875,1.653,Johnson_V,13:18:22.421762
Moris20220927/mor.2022B026.220927.DART2.00076.a.fits,298,328,283,200.77734375,1.653,Johnson_V,13:18:24.922651
Moris20220927/mor.2022B026.220927.DART2.00077.a.fits,296,325,278,200.759765625,1.653,Johnson_V,13:18:27.502942
Moris20220927/mor.2022B026.220927.DART2.00078.a.fits,298,324,288,200.72265625,1.653,Johnson_V,13:18:29.991889
Moris20220927/mor.2022B026.220927.DART2.00079.a.fits,299,327,301,200.888671875,1.653,Johnson_V,13:18:33.047109
Moris20220927/mor.2022B026.220927.DART2.00080.a.fits,298,326,293,200.814453125,1.653,Johnson_V,13:18:35.541712
Moris20220927/mor.2022B026.220927.DART2.00081.a.fits,299,324,293,200.7578125,1.653,Johnson_V,13:18:38.042935
Moris20220927/mor.2022B026.220927.DART2.00082.a.fits,299,325,282,200.79296875,1.653,Johnson_V,13:18:40.543422
Moris20220927/mor.2022B026.220927.DART2.00083.a.fits,299,325,292,200.796875,1.653,Johnson_V,13:18:43.032945
Moris20220927/mor.2022B026.220927.DART2.00084.a.fits,299,325,291,200.72265625,1.653,Johnson_V,13:18:45.512295
Moris20220927/mor.2022B026.220927.DART2.00085.a.fits,296,326,252,200.744140625,1.653,Johnson_V,13:18:48.013062
Moris20220927/mor.2022B026.220927.DART2.00086.a.fits,294,326,249,200.818359375,1.653,Johnson_V,13:18:50.501670
Moris20220927/mor.2022B026.220927.DART2.00087.a.fits,295,325,254,200.703125,1.653,Johnson_V,13:18:53.060352
Moris20220927/mor.2022B026.220927.DART2.00088.a.fits,299,325,281,200.71484375,1.653,Johnson_V,13:18:55.542962
Moris20220927/mor.2022B026.220927.DART2.00089.a.fits,302,324,306,200.79296875,1.653,Johnson_V,13:18:58.033628
Moris20220927/mor.2022B026.220927.DART2.00090.a.fits,301,323,285,200.837890625,1.653,Johnson_V,13:19:00.521169
Moris20220927/mor.2022B026.220927.DART2.00091.a.fits,302,324,302,200.84375,1.653,Johnson_V,13:19:03.012816
Moris20220927/mor.2022B026.220927.DART2.00092.a.fits,300,327,284,200.79296875,1.653,Johnson_V,13:19:05.482061
Moris20220927/mor.2022B026.220927.DART2.00093.a.fits,300,328,293,200.751953125,1.653,Johnson_V,13:19:07.992243
Moris20220927/mor.2022B026.220927.DART2.00094.a.fits,298,326,293,200.728515625,1.653,Johnson_V,13:19:10.451712
Moris20220927/mor.2022B026.220927.DART2.00095.a.fits,300,326,298,200.681640625,1.653,Johnson_V,13:19:12.991130
Moris20220927/mor.2022B026.220927.DART2.00096.a.fits,299,324,311,200.72265625,1.653,Johnson_V,13:19:15.481232
Moris20220927/mor.2022B026.220927.DART2.00097.a.fits,300,324,308,200.646484375,1.653,Johnson_V,13:19:18.001845
Moris20220927/mor.2022B026.220927.DART2.00098.a.fits,300,324,296,200.83203125,1.653,Johnson_V,13:19:20.501395
Moris20220927/mor.2022B026.220927.DART2.00099.a.fits,300,326,307,200.80078125,1.653,Johnson_V,13:19:23.551936
Moris20220927/mor.2022B026.220927.DART2.00100.a.fits,299,327,291,200.77734375,1.653,Johnson_V,13:19:26.052450
Moris20220927/mor.2022B026.220927.DART2.00101.a.fits,298,326,278,200.7265625,1.653,Johnson_V,13:19:28.778405
Moris20220927/mor.2022B026.220927.DART2.00102.a.fits,300,326,302,200.7421875,1.653,Johnson_V,13:19:31.259063
Moris20220927/mor.2022B026.220927.DART2.00103.a.fits,298,325,293,200.67578125,1.653,Johnson_V,13:19:33.781587
Moris20220927/mor.2022B026.220927.DART2.00104.a.fits,297,325,281,200.84765625,1.653,Johnson_V,13:19:36.281482
Moris20220927/mor.2022B026.220927.DART2.00105.a.fits,298,325,292,200.708984375,1.653,Johnson_V,13:19:39.239454
Moris20220927/mor.2022B026.220927.DART2.00106.a.fits,298,325,290,200.763671875,1.653,Johnson_V,13:19:42.971287
Moris20220927/mor.2022B026.220927.DART2.00107.a.fits,300,325,296,200.693359375,1.653,Johnson_V,13:19:45.482078
Moris20220927/mor.2022B026.220927.DART2.00108.a.fits,299,324,286,200.80859375,1.653,Johnson_V,13:19:47.970940
Moris20220927/mor.2022B026.220927.DART2.00109.a.fits,298,325,265,200.791015625,1.653,Johnson_V,13:19:50.421710
Moris20220927/mor.2022B026.220927.DART2.00110.a.fits,299,326,287,200.75,1.653,Johnson_V,13:19:52.922981
Moris20220927/mor.2022B026.220927.DART2.00111.a.fits,300,325,286,200.78125,1.653,Johnson_V,13:19:55.392015
Moris20220927/mor.2022B026.220927.DART2.00112.a.fits,299,327,282,200.802734375,1.653,Johnson_V,13:19:57.882483
Moris20220927/mor.2022B026.220927.DART2.00113.a.fits,299,327,271,200.7265625,1.653,Johnson_V,13:20:00.332693
Moris20220927/mor.2022B026.220927.DART2.00114.a.fits,300,326,273,200.806640625,1.653,Johnson_V,13:20:02.842296
Moris20220927/mor.2022B026.220927.DART2.00115.a.fits,301,325,276,200.7265625,1.653,Johnson_V,13:20:05.323480
Moris20220927/mor.2022B026.220927.DART2.00116.a.fits,299,325,276,200.658203125,1.653,Johnson_V,13:20:07.822025
Moris20220927/mor.2022B026.220927.DART2.00117.a.fits,299,324,278,200.712890625,1.653,Johnson_V,13:20:10.302774
Moris20220927/mor.2022B026.220927.DART2.00118.a.fits,298,325,270,200.72265625,1.653,Johnson_V,13:20:12.792861
Moris20220927/mor.2022B026.220927.DART2.00119.a.fits,298,326,304,200.771484375,1.653,Johnson_V,13:20:15.262944
Moris20220927/mor.2022B026.220927.DART2.00120.a.fits,299,327,290,200.69140625,1.653,Johnson_V,13:20:18.421692
Moris20220927/mor.2022B026.220927.DART2.00121.a.fits,301,325,294,200.74609375,1.652,Johnson_V,13:20:20.911706
Moris20220927/mor.2022B026.220927.DART2.00122.a.fits,300,325,284,200.755859375,1.652,Johnson_V,13:20:23.411466
Moris20220927/mor.2022B026.220927.DART2.00123.a.fits,299,327,305,200.86328125,1.652,Johnson_V,13:20:25.897113
Moris20220927/mor.2022B026.220927.DART2.00124.a.fits,298,327,299,200.822265625,1.652,Johnson_V,13:20:28.411619
Moris20220927/mor.2022B026.220927.DART2.00125.a.fits,297,327,292,200.69921875,1.652,Johnson_V,13:20:30.916382
Moris20220927/mor.2022B026.220927.DART2.00126.a.fits,297,326,287,200.80859375,1.652,Johnson_V,13:20:33.450390
Moris20220927/mor.2022B026.220927.DART2.00127.a.fits,296,327,299,200.74609375,1.652,Johnson_V,13:20:35.949721
Moris20220927/mor.2022B026.220927.DART2.00128.a.fits,297,325,300,200.77734375,1.652,Johnson_V,13:20:38.581718
Moris20220927/mor.2022B026.220927.DART2.00129.a.fits,298,326,296,200.6953125,1.652,Johnson_V,13:20:41.062101
Moris20220927/mor.2022B026.220927.DART2.00130.a.fits,299,326,315,200.7265625,1.652,Johnson_V,13:20:43.551671
Moris20220927/mor.2022B026.220927.DART2.00131.a.fits,298,326,309,200.794921875,1.652,Johnson_V,13:20:46.023277
Moris20220927/mor.2022B026.220927.DART2.00132.a.fits,298,325,303,200.716796875,1.652,Johnson_V,13:20:48.531154
Moris20220927/mor.2022B026.220927.DART2.00133.a.fits,296,325,303,200.681640625,1.652,Johnson_V,13:20:51.024726
Moris20220927/mor.2022B026.220927.DART2.00134.a.fits,297,326,324,200.751953125,1.652,Johnson_V,13:20:53.831717
Moris20220927/mor.2022B026.220927.DART2.00135.a.fits,298,326,329,200.73828125,1.652,Johnson_V,13:20:56.322165
Moris20220927/mor.2022B026.220927.DART2.00136.a.fits,300,326,311,200.73046875,1.652,Johnson_V,13:20:58.821308
Moris20220927/mor.2022B026.220927.DART2.00137.a.fits,298,326,300,200.71484375,1.652,Johnson_V,13:21:01.321777
Moris20220927/mor.2022B026.220927.DART2.00138.a.fits,298,325,306,200.72265625,1.652,Johnson_V,13:21:03.831444
Moris20220927/mor.2022B026.220927.DART2.00139.a.fits,299,325,285,200.78125,1.652,Johnson_V,13:21:06.332984
Moris20220927/mor.2022B026.220927.DART2.00140.a.fits,299,326,272,200.765625,1.652,Johnson_V,13:21:08.813304
Moris20220927/mor.2022B026.220927.DART2.00141.a.fits,299,325,284,200.6640625,1.652,Johnson_V,13:21:11.300844
Moris20220927/mor.2022B026.220927.DART2.00142.a.fits,298,326,298,200.759765625,1.652,Johnson_V,13:21:13.782639
Moris20220927/mor.2022B026.220927.DART2.00143.a.fits,297,325,316,200.65625,1.652,Johnson_V,13:21:16.261530
Moris20220927/mor.2022B026.220927.DART2.00144.a.fits,297,324,297,200.734375,1.652,Johnson_V,13:21:18.742317
Moris20220927/mor.2022B026.220927.DART2.00145.a.fits,298,325,283,200.724609375,1.652,Johnson_V,13:21:21.211548
Moris20220927/mor.2022B026.220927.DART2.00146.a.fits,299,326,281,200.7265625,1.652,Johnson_V,13:21:23.691425
Moris20220927/mor.2022B026.220927.DART2.00147.a.fits,300,325,299,200.7734375,1.652,Johnson_V,13:21:26.162461
Moris20220927/mor.2022B026.220927.DART2.00148.a.fits,299,327,288,200.71875,1.652,Johnson_V,13:21:28.652828
Moris20220927/mor.2022B026.220927.DART2.00149.a.fits,301,327,316,200.7109375,1.652,Johnson_V,13:21:31.141639
Moris20220927/mor.2022B026.220927.DART2.00150.a.fits,300,324,310,200.8046875,1.652,Johnson_V,13:21:33.691467
Moris20220927/mor.2022B026.220927.DART2.00151.a.fits,300,324,302,200.720703125,1.652,Johnson_V,13:21:36.173612
Moris20220927/mor.2022B026.220927.DART2.00152.a.fits,299,325,293,200.685546875,1.652,Johnson_V,13:21:38.671087
Moris20220927/mor.2022B026.220927.DART2.00153.a.fits,299,324,314,200.68359375,1.652,Johnson_V,13:21:41.181237
Moris20220927/mor.2022B026.220927.DART2.00154.a.fits,299,326,322,200.72265625,1.652,Johnson_V,13:21:43.721129
Moris20220927/mor.2022B026.220927.DART2.00155.a.fits,299,326,287,200.677734375,1.652,Johnson_V,13:21:46.192238
Moris20220927/mor.2022B026.220927.DART2.00156.a.fits,298,326,293,200.716796875,1.652,Johnson_V,13:21:48.781846
Moris20220927/mor.2022B026.220927.DART2.00157.a.fits,298,326,319,200.73046875,1.652,Johnson_V,13:21:51.261900
Moris20220927/mor.2022B026.220927.DART2.00158.a.fits,235,330,304,200.619140625,1.652,Johnson_V,13:21:54.112746
Moris20220927/mor.2022B026.220927.DART2.00159.a.fits,235,330,333,201.724609375,1.652,Johnson_V,13:21:56.582042
Moris20220927/mor.2022B026.220927.DART2.00160.a.fits,234,331,330,200.755859375,1.652,Johnson_V,13:21:59.092617
Moris20220927/mor.2022B026.220927.DART2.00161.a.fits,234,331,321,200.701171875,1.652,Johnson_V,13:22:01.578899
Moris20220927/mor.2022B026.220927.DART2.00162.a.fits,236,330,306,200.767578125,1.652,Johnson_V,13:22:04.139295
Moris20220927/mor.2022B026.220927.DART2.00163.a.fits,234,330,323,200.68359375,1.652,Johnson_V,13:22:06.620811
Moris20220927/mor.2022B026.220927.DART2.00164.a.fits,234,330,313,200.67578125,1.652,Johnson_V,13:22:09.155507
Moris20220927/mor.2022B026.220927.DART2.00165.a.fits,234,331,321,200.810546875,1.652,Johnson_V,13:22:11.641989
Moris20220927/mor.2022B026.220927.DART2.00166.a.fits,235,331,333,200.7578125,1.652,Johnson_V,13:22:14.235335
Moris20220927/mor.2022B026.220927.DART2.00167.a.fits,232,331,314,200.673828125,1.652,Johnson_V,13:22:16.735272
Moris20220927/mor.2022B026.220927.DART2.00168.a.fits,235,331,307,200.755859375,1.652,Johnson_V,13:22:19.201230
Moris20220927/mor.2022B026.220927.DART2.00169.a.fits,235,330,293,200.716796875,1.652,Johnson_V,13:22:21.692001
Moris20220927/mor.2022B026.220927.DART2.00170.a.fits,234,331,307,200.650390625,1.652,Johnson_V,13:22:24.275333
Moris20220927/mor.2022B026.220927.DART2.00171.a.fits,235,331,314,200.63671875,1.652,Johnson_V,13:22:26.752186
Moris20220927/mor.2022B026.220927.DART2.00172.a.fits,236,330,325,200.7265625,1.652,Johnson_V,13:22:29.212822
Moris20220927/mor.2022B026.220927.DART2.00173.a.fits,235,331,320,200.6953125,1.652,Johnson_V,13:22:31.702903
Moris20220927/mor.2022B026.220927.DART2.00174.a.fits,234,331,300,200.7109375,1.652,Johnson_V,13:22:34.192320
Moris20220927/mor.2022B026.220927.DART2.00175.a.fits,235,331,298,200.65625,1.652,Johnson_V,13:22:36.672144
Moris20220927/mor.2022B026.220927.DART2.00176.a.fits,234,329,295,200.833984375,1.652,Johnson_V,13:22:39.242323
Moris20220927/mor.2022B026.220927.DART2.00177.a.fits,234,329,283,200.8046875,1.652,Johnson_V,13:22:41.751326
Moris20220927/mor.2022B026.220927.DART2.00178.a.fits,236,330,293,200.65625,1.652,Johnson_V,13:22:44.241064
Moris20220927/mor.2022B026.220927.DART2.00179.a.fits,235,330,280,200.56640625,1.652,Johnson_V,13:22:46.713109
Moris20220927/mor.2022B026.220927.DART2.00180.a.fits,235,330,305,200.666015625,1.652,Johnson_V,13:22:49.222049
Moris20220927/mor.2022B026.220927.DART2.00181.a.fits,235,331,303,200.8046875,1.652,Johnson_V,13:22:51.690353
Moris20220927/mor.2022B026.220927.DART2.00182.a.fits,236,331,301,200.7109375,1.652,Johnson_V,13:22:54.182154
Moris20220927/mor.2022B026.220927.DART2.00183.a.fits,235,331,329,200.693359375,1.652,Johnson_V,13:22:56.660281
Moris20220927/mor.2022B026.220927.DART2.00184.a.fits,235,331,295,200.724609375,1.652,Johnson_V,13:22:59.172680
Moris20220927/mor.2022B026.220927.DART2.00185.a.fits,237,330,301,200.576171875,1.652,Johnson_V,13:23:01.661187
Moris20220927/mor.2022B026.220927.DART2.00186.a.fits,235,331,318,200.697265625,1.652,Johnson_V,13:23:04.161240
Moris20220927/mor.2022B026.220927.DART2.00187.a.fits,235,329,290,200.759765625,1.652,Johnson_V,13:23:06.629167
Moris20220927/mor.2022B026.220927.DART2.00188.a.fits,234,329,304,200.775390625,1.652,Johnson_V,13:23:09.131878
Moris20220927/mor.2022B026.220927.DART2.00189.a.fits,234,332,298,200.72265625,1.652,Johnson_V,13:23:11.620664
Moris20220927/mor.2022B026.220927.DART2.00190.a.fits,236,332,301,200.796875,1.652,Johnson_V,13:23:14.121656
Moris20220927/mor.2022B026.220927.DART2.00191.a.fits,235,332,291,200.7109375,1.652,Johnson_V,13:23:16.601159
Moris20220927/mor.2022B026.220927.DART2.00192.a.fits,235,332,298,200.697265625,1.652,Johnson_V,13:23:19.152362
Moris20220927/mor.2022B026.220927.DART2.00193.a.fits,234,332,322,200.634765625,1.652,Johnson_V,13:23:21.642022
Moris20220927/mor.2022B026.220927.DART2.00194.a.fits,235,331,308,200.697265625,1.652,Johnson_V,13:23:24.129012
Moris20220927/mor.2022B026.220927.DART2.00195.a.fits,234,330,308,200.71875,1.652,Johnson_V,13:23:26.632621
Moris20220927/mor.2022B026.220927.DART2.00196.a.fits,235,330,298,200.65625,1.652,Johnson_V,13:23:29.181643
Moris20220927/mor.2022B026.220927.DART2.00197.a.fits,235,330,303,200.75,1.652,Johnson_V,13:23:31.661840
Moris20220927/mor.2022B026.220927.DART2.00198.a.fits,235,330,301,200.76953125,1.652,Johnson_V,13:23:34.130700
Moris20220927/mor.2022B026.220927.DART2.00199.a.fits,235,331,304,200.72265625,1.652,Johnson_V,13:23:36.602225
Moris20220927/mor.2022B026.220927.DART2.00200.a.fits,235,331,336,200.798828125,1.652,Johnson_V,13:23:39.090715
Moris20220927/mor.2022B026.220927.DART2.00201.a.fits,235,330,305,200.744140625,1.652,Johnson_V,13:23:41.562586
Moris20220927/mor.2022B026.220927.DART2.00202.a.fits,235,329,323,200.76953125,1.652,Johnson_V,13:23:44.090856
Moris20220927/mor.2022B026.220927.DART2.00203.a.fits,235,330,306,200.724609375,1.652,Johnson_V,13:23:46.581630
Moris20220927/mor.2022B026.220927.DART2.00204.a.fits,235,329,327,200.638671875,1.652,Johnson_V,13:23:49.102178
Moris20220927/mor.2022B026.220927.DART2.00205.a.fits,234,330,305,200.609375,1.652,Johnson_V,13:23:51.613573
Moris20220927/mor.2022B026.220927.DART2.00206.a.fits,234,332,322,200.779296875,1.652,Johnson_V,13:23:54.123534
Moris20220927/mor.2022B026.220927.DART2.00207.a.fits,234,332,335,200.66015625,1.652,Johnson_V,13:23:56.611076
Moris20220927/mor.2022B026.220927.DART2.00208.a.fits,235,331,305,200.69140625,1.652,Johnson_V,13:23:59.122402
Moris20220927/mor.2022B026.220927.DART2.00209.a.fits,234,332,321,200.765625,1.652,Johnson_V,13:24:01.596557
Moris20220927/mor.2022B026.220927.DART2.00210.a.fits,236,329,321,200.6953125,1.652,Johnson_V,13:24:04.091357
Moris20220927/mor.2022B026.220927.DART2.00211.a.fits,234,330,314,200.650390625,1.652,Johnson_V,13:24:06.579418
Moris20220927/mor.2022B026.220927.DART2.00212.a.fits,235,329,325,200.6484375,1.652,Johnson_V,13:24:09.082059
Moris20220927/mor.2022B026.220927.DART2.00213.a.fits,234,330,290,200.669921875,1.652,Johnson_V,13:24:11.582022
Moris20220927/mor.2022B026.220927.DART2.00214.a.fits,234,331,322,200.775390625,1.652,Johnson_V,13:24:14.222861
Moris20220927/mor.2022B026.220927.DART2.00215.a.fits,235,331,311,200.5703125,1.652,Johnson_V,13:24:16.742708
Moris20220927/mor.2022B026.220927.DART2.00216.a.fits,234,331,302,200.6796875,1.652,Johnson_V,13:24:19.212233
Moris20220927/mor.2022B026.220927.DART2.00217.a.fits,236,331,299,200.658203125,1.652,Johnson_V,13:24:21.692037
Moris20220927/mor.2022B026.220927.DART2.00218.a.fits,235,330,329,200.748046875,1.652,Johnson_V,13:24:24.172726
Moris20220927/mor.2022B026.220927.DART2.00219.a.fits,235,330,307,200.638671875,1.652,Johnson_V,13:24:26.670633
Moris20220927/mor.2022B026.220927.DART2.00220.a.fits,234,330,312,200.703125,1.652,Johnson_V,13:24:29.151601
Moris20220927/mor.2022B026.220927.DART2.00221.a.fits,234,330,310,200.71875,1.652,Johnson_V,13:24:31.651149
Moris20220927/mor.2022B026.220927.DART2.00222.a.fits,235,330,303,200.74609375,1.652,Johnson_V,13:24:34.529753
Moris20220927/mor.2022B026.220927.DART2.00223.a.fits,234,330,304,200.6953125,1.652,Johnson_V,13:24:37.003162
Moris20220927/mor.2022B026.220927.DART2.00224.a.fits,235,330,307,200.716796875,1.652,Johnson_V,13:24:39.552190
Moris20220927/mor.2022B026.220927.DART2.00225.a.fits,234,330,301,200.759765625,1.652,Johnson_V,13:24:42.042296
Moris20220927/mor.2022B026.220927.DART2.00226.a.fits,236,330,313,200.70703125,1.652,Johnson_V,13:24:44.611426
Moris20220927/mor.2022B026.220927.DART2.00227.a.fits,235,330,326,200.689453125,1.652,Johnson_V,13:24:47.112007
Moris20220927/mor.2022B026.220927.DART2.00228.a.fits,234,330,312,200.8125,1.652,Johnson_V,13:24:49.611892
Moris20220927/mor.2022B026.220927.DART2.00229.a.fits,236,330,306,200.640625,1.652,Johnson_V,13:24:52.080726
Moris20220927/mor.2022B026.220927.DART2.00230.a.fits,235,331,306,200.69140625,1.652,Johnson_V,13:24:54.582642
Moris20220927/mor.2022B026.220927.DART2.00231.a.fits,234,331,301,200.74609375,1.652,Johnson_V,13:24:57.061905
Moris20220927/mor.2022B026.220927.DART2.00232.a.fits,234,330,303,200.78515625,1.652,Johnson_V,13:24:59.603269
Moris20220927/mor.2022B026.220927.DART2.00233.a.fits,235,329,296,200.720703125,1.651,Johnson_V,13:25:02.100713
Moris20220927/mor.2022B026.220927.DART2.00234.a.fits,235,330,324,200.685546875,1.651,Johnson_V,13:25:04.610243
Moris20220927/mor.2022B026.220927.DART2.00235.a.fits,234,331,299,200.6875,1.651,Johnson_V,13:25:07.072675
Moris20220927/mor.2022B026.220927.DART2.00236.a.fits,235,330,307,200.7265625,1.651,Johnson_V,13:25:09.641925
Moris20220927/mor.2022B026.220927.DART2.00237.a.fits,235,331,321,200.666015625,1.651,Johnson_V,13:25:12.118860
Moris20220927/mor.2022B026.220927.DART2.00238.a.fits,234,331,294,200.69921875,1.651,Johnson_V,13:25:14.722172
Moris20220927/mor.2022B026.220927.DART2.00239.a.fits,234,329,300,200.720703125,1.651,Johnson_V,13:25:17.172789
Moris20220927/mor.2022B026.220927.DART2.00240.a.fits,234,330,322,200.666015625,1.651,Johnson_V,13:25:19.751017
Moris20220927/mor.2022B026.220927.DART2.00241.a.fits,234,330,317,200.609375,1.651,Johnson_V,13:25:22.241068
Moris20220927/mor.2022B026.220927.DART2.00242.a.fits,234,330,310,200.650390625,1.651,Johnson_V,13:25:24.831639
Moris20220927/mor.2022B026.220927.DART2.00243.a.fits,235,330,322,200.771484375,1.651,Johnson_V,13:25:27.311637
Moris20220927/mor.2022B026.220927.DART2.00244.a.fits,235,331,306,200.685546875,1.651,Johnson_V,13:25:29.807558
Moris20220927/mor.2022B026.220927.DART2.00245.a.fits,235,330,310,200.634765625,1.651,Johnson_V,13:25:32.290596
Moris20220927/mor.2022B026.220927.DART2.00246.a.fits,235,330,318,200.638671875,1.651,Johnson_V,13:25:34.870056
Moris20220927/mor.2022B026.220927.DART2.00247.a.fits,235,331,311,200.69921875,1.651,Johnson_V,13:25:37.360778
Moris20220927/mor.2022B026.220927.DART2.00248.a.fits,233,330,313,200.7265625,1.651,Johnson_V,13:25:39.851899
Moris20220927/mor.2022B026.220927.DART2.00249.a.fits,235,330,338,200.736328125,1.651,Johnson_V,13:25:42.331712
Moris20220927/mor.2022B026.220927.DART2.00250.a.fits,234,329,290,200.703125,1.651,Johnson_V,13:25:44.868202
Moris20220927/mor.2022B026.220927.DART2.00251.a.fits,236,328,298,200.560546875,1.651,Johnson_V,13:25:47.331093
Moris20220927/mor.2022B026.220927.DART2.00252.a.fits,237,329,307,200.759765625,1.651,Johnson_V,13:25:49.962911
Moris20220927/mor.2022B026.220927.DART2.00253.a.fits,235,329,289,200.705078125,1.651,Johnson_V,13:25:52.462941
Moris20220927/mor.2022B026.220927.DART2.00254.a.fits,235,331,304,200.70703125,1.651,Johnson_V,13:25:54.963380
Moris20220927/mor.2022B026.220927.DART2.00255.a.fits,235,331,295,200.642578125,1.651,Johnson_V,13:25:57.441871
Moris20220927/mor.2022B026.220927.DART2.00256.a.fits,234,330,302,200.712890625,1.651,Johnson_V,13:25:59.954590
Moris20220927/mor.2022B026.220927.DART2.00257.a.fits,235,330,303,200.65234375,1.651,Johnson_V,13:26:02.429949
Moris20220927/mor.2022B026.220927.DART2.00258.a.fits,235,330,305,200.681640625,1.651,Johnson_V,13:26:04.932768
Moris20220927/mor.2022B026.220927.DART2.00259.a.fits,235,329,289,200.775390625,1.651,Johnson_V,13:26:07.421870
Moris20220927/mor.2022B026.220927.DART2.00260.a.fits,235,329,300,200.65234375,1.651,Johnson_V,13:26:09.994874
Moris20220927/mor.2022B026.220927.DART2.00261.a.fits,237,330,313,200.705078125,1.651,Johnson_V,13:26:12.452072
Moris20220927/mor.2022B026.220927.DART2.00262.a.fits,236,329,296,200.705078125,1.651,Johnson_V,13:26:15.733700
Moris20220927/mor.2022B026.220927.DART2.00263.a.fits,235,330,323,200.765625,1.651,Johnson_V,13:26:18.232250
Moris20220927/mor.2022B026.220927.DART2.00264.a.fits,235,330,321,200.556640625,1.651,Johnson_V,13:26:20.761057
Moris20220927/mor.2022B026.220927.DART2.00265.a.fits,234,332,325,200.65234375,1.651,Johnson_V,13:26:23.242432
Moris20220927/mor.2022B026.220927.DART2.00266.a.fits,234,333,320,200.703125,1.651,Johnson_V,13:26:25.800032
Moris20220927/mor.2022B026.220927.DART2.00267.a.fits,233,332,322,200.76171875,1.651,Johnson_V,13:26:28.262776
Moris20220927/mor.2022B026.220927.DART2.00268.a.fits,234,331,300,200.587890625,1.651,Johnson_V,13:26:30.760613
Moris20220927/mor.2022B026.220927.DART2.00269.a.fits,299,325,290,200.71875,1.651,Johnson_V,13:26:34.180899
Moris20220927/mor.2022B026.220927.DART2.00270.a.fits,297,325,298,200.572265625,1.651,Johnson_V,13:26:36.742844
Moris20220927/mor.2022B026.220927.DART2.00271.a.fits,297,327,314,200.673828125,1.651,Johnson_V,13:26:40.350662
Moris20220927/mor.2022B026.220927.DART2.00272.a.fits,298,326,302,200.70703125,1.651,Johnson_V,13:26:42.822267
Moris20220927/mor.2022B026.220927.DART2.00273.a.fits,298,327,310,200.578125,1.651,Johnson_V,13:26:45.292983
Moris20220927/mor.2022B026.220927.DART2.00274.a.fits,298,326,322,200.79296875,1.651,Johnson_V,13:26:47.772341
Moris20220927/mor.2022B026.220927.DART2.00275.a.fits,296,324,311,200.66796875,1.651,Johnson_V,13:26:50.401429
Moris20220927/mor.2022B026.220927.DART2.00276.a.fits,298,324,321,200.66015625,1.651,Johnson_V,13:26:52.854141
Moris20220927/mor.2022B026.220927.DART2.00277.a.fits,297,323,320,200.673828125,1.651,Johnson_V,13:26:55.491840
Moris20220927/mor.2022B026.220927.DART2.00278.a.fits,298,326,309,200.71484375,1.651,Johnson_V,13:26:57.942376
Moris20220927/mor.2022B026.220927.DART2.00279.a.fits,297,327,305,200.578125,1.651,Johnson_V,13:27:00.421338
Moris20220927/mor.2022B026.220927.DART2.00280.a.fits,297,326,317,200.619140625,1.651,Johnson_V,13:27:02.899819
Moris20220927/mor.2022B026.220927.DART2.00281.a.fits,297,327,310,200.740234375,1.651,Johnson_V,13:27:05.420353
Moris20220927/mor.2022B026.220927.DART2.00282.a.fits,298,327,319,200.671875,1.651,Johnson_V,13:27:07.892260
Moris20220927/mor.2022B026.220927.DART2.00283.a.fits,299,325,299,200.76953125,1.651,Johnson_V,13:27:10.430295
Moris20220927/mor.2022B026.220927.DART2.00284.a.fits,297,326,299,200.72265625,1.651,Johnson_V,13:27:12.913679
